route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible,bikes_allowed
B,2026H-PVS_ABC-Semaine-04-B,6370520,MONPLAISIR,6370520,1,B0072,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370515,ROSERAIE,6370515,1,C0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370508,ANGERS ROSERAIE,6370508,1,A0038,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370517,ROSERAIE,6370517,1,C0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370509,ANGERS ROSERAIE,6370509,1,A0038,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370510,ANGERS ROSERAIE,6370510,1,A0038,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370519,ROSERAIE,6370519,1,C0062,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370528,BELLE BEILLE CAMPUS,6370528,0,B0015,1,0
04,2026H-DJF04-Dimanche-21-04,6659972,BEAUCOUZÉ L'Hoirie,6659972,1,040032,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370523,AVRILLE ARDENNE,6370523,0,A0062,1,0
A,chouette:TimeTable:85becafe-1d28-4138-9cc5-780b36666053:LOC,6370524,VERNEAU,6370524,0,A0075,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370525,BELLE BEILLE CAMPUS,6370525,0,B0015,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370529,BELLE BEILLE CAMPUS,6370529,0,B0015,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370530,BELLE BEILLE CAMPUS,6370530,0,C0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370531,AVRILLE ARDENNE,6370531,0,A0062,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370532,BELLE BEILLE CAMPUS,6370532,0,C0019,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370585,MONPLAISIR,6370585,1,B0072,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370533,AVRILLE ARDENNE,6370533,0,A0062,1,0
01,2026H-DJF01-Dimanche-21-01,6660047,ANGERS Lorraine,6660047,0,010049,1,0
01,2026H-DJF01-Dimanche-21-01,6660048,TRÉLAZÉ Quantinière,6660048,1,010044,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370534,BELLE BEILLE CAMPUS,6370534,0,C0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370535,AVRILLE ARDENNE,6370535,0,A0062,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370584,BELLE BEILLE CAMPUS,6370584,0,B0015,1,0
204,SUB2526-SUB-PSJ-Semaine-12-0010000-204,20401,SOULAIRE ET BOURG,20401,1,204R0001,0,0
A,2026H-PVS_ABC-Semaine-04-A,6370592,VERNEAU,6370592,0,A0075,1,0
04,2026H-DJF04-Dimanche-21-04,6659973,ANGERS Parc Expo,6659973,0,040021,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370598,BELLE BEILLE CAMPUS,6370598,0,B0015,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370586,ANGERS ROSERAIE,6370586,1,A0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370588,BELLE BEILLE CAMPUS,6370588,0,C0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370589,ROSERAIE,6370589,1,C0081,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370590,ANGERS ROSERAIE,6370590,1,A0032,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370591,VERNEAU,6370591,0,A0075,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370599,BELLE BEILLE CAMPUS,6370599,0,C0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370600,BELLE BEILLE CAMPUS,6370600,0,C0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370601,ANGERS ROSERAIE,6370601,1,A0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370626,ROSERAIE,6370626,1,C0081,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370637,BELLE BEILLE CAMPUS,6370637,0,B0015,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370602,ANGERS ROSERAIE,6370602,1,A0019,1,0
204,SUB2526-SUB-PSJ-Semaine-12-1111000-204,20402,Jean Zay,20402,0,204A0002,0,0
A,2026H-PVS_ABC-Semaine-04-A,6370603,ANGERS ROSERAIE,6370603,1,A0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370624,ROSERAIE,6370624,1,C0081,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370604,ANGERS ROSERAIE,6370604,1,A0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370605,ANGERS ROSERAIE,6370605,1,A0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370606,ANGERS ROSERAIE,6370606,1,A0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370607,ANGERS ROSERAIE,6370607,1,A0019,1,0
04,2026H-DJF04-Dimanche-21-04,6659974,BEAUCOUZÉ L'Hoirie,6659974,1,040032,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370608,ANGERS ROSERAIE,6370608,1,A0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370609,ANGERS ROSERAIE,6370609,1,A0019,1,0
06,2026H-PVS_06-Semaine-04-06,6371205,ANGERS CHU-Hôpital,6371205,0,060043,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370610,ANGERS ROSERAIE,6370610,1,A0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370611,ANGERS ROSERAIE,6370611,1,A0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370612,AVRILLE ARDENNE,6370612,0,A0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370613,AVRILLE ARDENNE,6370613,0,A0062,1,0
06,2026H-PVS_06-Semaine-04-06,6371206,BOUCHEMAINE Chantourteau,6371206,1,060046,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370614,AVRILLE ARDENNE,6370614,0,A0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370615,AVRILLE ARDENNE,6370615,0,A0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370616,AVRILLE ARDENNE,6370616,0,A0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370617,AVRILLE ARDENNE,6370617,0,A0062,1,0
06,2026H-PVS_06-Semaine-04-06,6371207,BOUCHEMAINE Chantourteau,6371207,1,060046,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370618,AVRILLE ARDENNE,6370618,0,A0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370619,AVRILLE ARDENNE,6370619,0,A0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370620,AVRILLE ARDENNE,6370620,0,A0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370621,AVRILLE ARDENNE,6370621,0,A0062,1,0
06,2026H-PVS_06-Semaine-04-06,6371208,BOUCHEMAINE Chantourteau,6371208,1,060046,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370622,AVRILLE ARDENNE,6370622,0,A0062,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370623,ANGERS ROSERAIE,6370623,1,A0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370625,ROSERAIE,6370625,1,C0081,1,0
06,2026H-PVS_06-Semaine-04-06,6371209,BOUCHEMAINE Chantourteau,6371209,1,060046,1,0
06,2026H-PVS_06-Semaine-04-06,6371210,BOUCHEMAINE Chantourteau,6371210,1,060046,1,0
06,2026H-PVS_06-Semaine-04-06,6371211,ANGERS CHU-Hôpital,6371211,0,060043,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370627,ROSERAIE,6370627,1,C0081,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370628,ROSERAIE,6370628,1,C0081,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370629,ROSERAIE,6370629,1,C0081,1,0
352,SUB2526-SUB-PSJ-Semaine-12-1101100-352,35202,Bauné,35202,0,352R0002,0,0
C,2026H-PVS_ABC-Semaine-04-C,6370630,ROSERAIE,6370630,1,C0081,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370631,ROSERAIE,6370631,1,C0081,1,0
06,2026H-PVS_06-Semaine-04-06,6371212,BOUCHEMAINE Chantourteau,6371212,1,060046,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370632,ROSERAIE,6370632,1,C0081,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370633,ROSERAIE,6370633,1,C0081,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370634,ROSERAIE,6370634,1,C0081,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370635,ROSERAIE,6370635,1,C0081,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370636,BELLE BEILLE CAMPUS,6370636,0,B0015,1,0
06,2026H-PVS_06-Semaine-04-06,6371213,BOUCHEMAINE Chantourteau,6371213,1,060046,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370638,BELLE BEILLE CAMPUS,6370638,0,B0015,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370639,BELLE BEILLE CAMPUS,6370639,0,B0015,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370640,BELLE BEILLE CAMPUS,6370640,0,B0015,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370641,BELLE BEILLE CAMPUS,6370641,0,B0015,1,0
06,2026H-PVS_06-Semaine-04-06,6371214,BOUCHEMAINE Chantourteau,6371214,1,060046,1,0
06,2026H-PVS_06-Semaine-04-06,6371215,BOUCHEMAINE Chantourteau,6371215,1,060046,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370642,BELLE BEILLE CAMPUS,6370642,0,B0015,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370643,BELLE BEILLE CAMPUS,6370643,0,B0015,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370644,BELLE BEILLE CAMPUS,6370644,0,B0015,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370645,BELLE BEILLE CAMPUS,6370645,0,B0015,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370646,MONPLAISIR,6370646,1,B0072,1,0
06,2026H-PVS_06-Semaine-04-06,6371216,BOUCHEMAINE Chantourteau,6371216,1,060046,1,0
06,2026H-PVS_06-Semaine-04-06,6371217,BOUCHEMAINE Chantourteau,6371217,1,060046,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370647,MONPLAISIR,6370647,1,B0072,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370648,MONPLAISIR,6370648,1,B0072,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370649,MONPLAISIR,6370649,1,B0072,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370650,MONPLAISIR,6370650,1,B0072,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370651,MONPLAISIR,6370651,1,B0072,1,0
06,2026H-PVS_06-Semaine-04-06,6371218,BOUCHEMAINE Chantourteau,6371218,1,060046,1,0
06,2026H-PVS_06-Semaine-04-06,6371219,BOUCHEMAINE Chantourteau,6371219,1,060046,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370652,MONPLAISIR,6370652,1,B0072,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370653,MONPLAISIR,6370653,1,B0072,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370654,MONPLAISIR,6370654,1,B0072,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370655,MONPLAISIR,6370655,1,B0072,1,0
B,2026H-PVS_ABC-Semaine-04-B,6370656,MONPLAISIR,6370656,1,B0072,1,0
06,2026H-PVS_06-Semaine-04-06,6371220,BOUCHEMAINE Chantourteau,6371220,1,060046,1,0
06,2026H-PVS_06-Semaine-04-06,6371221,ANGERS CHU-Hôpital,6371221,0,060043,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370667,ANGERS ROSERAIE,6370667,1,A0032,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370670,VERNEAU,6370670,0,A0075,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370672,VERNEAU,6370672,0,A0075,1,0
02,2026H-PVS_02-Semaine-04-02,6369048,ST-BARTHÉLEMY Venaiserie,6369048,0,020041,1,0
36,SUB2526-SUB-PSJ-Semaine-12-36,3616,ANGERS Le Quai,3616,0,36A0003,0,0
C,2026H-PVS_ABC-Semaine-04-C,6370657,BELLE BEILLE CAMPUS,6370657,0,C0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370658,BELLE BEILLE CAMPUS,6370658,0,C0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370659,BELLE BEILLE CAMPUS,6370659,0,C0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370660,BELLE BEILLE CAMPUS,6370660,0,C0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370661,BELLE BEILLE CAMPUS,6370661,0,C0019,1,0
06,2026H-PVS_06-Semaine-04-06,6371222,ANGERS CHU-Hôpital,6371222,0,060043,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370662,BELLE BEILLE CAMPUS,6370662,0,C0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370663,BELLE BEILLE CAMPUS,6370663,0,C0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370664,BELLE BEILLE CAMPUS,6370664,0,C0019,1,0
C,2026H-PVS_ABC-Semaine-04-C,6370665,BELLE BEILLE CAMPUS,6370665,0,C0019,1,0
A,2026H-PVS_ABC-Semaine-04-A,6370666,ANGERS ROSERAIE,6370666,1,A0032,1,0
06,2026H-PVS_06-Semaine-04-06,6371223,ANGERS CHU-Hôpital,6371223,0,060043,1,0
20,2026H-PVS_20-Semaine-04-20,6371133,ANGERS Gares Papin,6371133,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371134,ANGERS Gares Papin,6371134,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371135,ANGERS Gares Papin,6371135,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371136,ANGERS Gares Papin,6371136,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371137,ANGERS Gares Papin,6371137,0,200041,1,0
04,2026H-DJF04-Dimanche-21-04,6659975,ANGERS Parc Expo,6659975,0,040021,1,0
20,2026H-PVS_20-Semaine-04-20,6371138,ANGERS Gares Papin,6371138,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371139,ANGERS Gares Papin,6371139,0,200041,1,0
06,2026H-PVS_06-Semaine-04-06,6371225,ANGERS CHU-Hôpital,6371225,0,060043,1,0
20,2026H-PVS_20-Semaine-04-20,6371140,ANGERS Gares Papin,6371140,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371141,ANGERS Gares Papin,6371141,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371142,ANGERS Gares Papin,6371142,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371143,ANGERS Gares Papin,6371143,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371144,ANGERS Gares Papin,6371144,0,200041,1,0
06,2026H-PVS_06-Semaine-04-06,6371226,BOUCHEMAINE Chantourteau,6371226,1,060046,1,0
20,2026H-PVS_20-Semaine-04-20,6371145,ANGERS Gares Papin,6371145,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371146,ANGERS Gares Papin,6371146,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371147,ANGERS Gares Papin,6371147,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371148,ANGERS Gares Papin,6371148,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371149,ANGERS Gares Papin,6371149,0,200041,1,0
06,2026H-PVS_06-Semaine-04-06,6371227,ANGERS CHU-Hôpital,6371227,0,060043,1,0
20,2026H-PVS_20-Semaine-04-20,6371150,ANGERS Gares Papin,6371150,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371151,ANGERS Gares Papin,6371151,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371152,ANGERS Gares Papin,6371152,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371153,ANGERS Gares Papin,6371153,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371154,ANGERS Gares Papin,6371154,0,200041,1,0
06,2026H-PVS_06-Semaine-04-06,6371228,ANGERS CHU-Hôpital,6371228,0,060043,1,0
20,2026H-PVS_20-Semaine-04-20,6371155,ANGERS Gares Papin,6371155,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371156,ANGERS Gares Papin,6371156,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371157,ANGERS Gares Papin,6371157,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371158,ANGERS Gares Papin,6371158,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371159,ANGERS Gares Papin,6371159,0,200041,1,0
06,2026H-PVS_06-Semaine-04-06,6371229,BOUCHEMAINE Chantourteau,6371229,1,060046,1,0
20,2026H-PVS_20-Semaine-04-20,6371160,ANGERS Gares Papin,6371160,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371161,BEAUCOUZÉ L'Atoll,6371161,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371162,BEAUCOUZÉ L'Atoll,6371162,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371163,BEAUCOUZÉ L'Atoll,6371163,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371164,BEAUCOUZÉ L'Atoll,6371164,1,200042,1,0
06,2026H-PVS_06-Semaine-04-06,6371230,ANGERS CHU-Hôpital,6371230,0,060043,1,0
20,2026H-PVS_20-Semaine-04-20,6371165,BEAUCOUZÉ L'Atoll,6371165,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371166,BEAUCOUZÉ L'Atoll,6371166,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371167,BEAUCOUZÉ L'Atoll,6371167,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371168,BEAUCOUZÉ L'Atoll,6371168,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371169,BEAUCOUZÉ L'Atoll,6371169,1,200042,1,0
06,2026H-PVS_06-Semaine-04-06,6371231,ANGERS CHU-Hôpital,6371231,0,060043,1,0
20,2026H-PVS_20-Semaine-04-20,6371170,BEAUCOUZÉ L'Atoll,6371170,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371171,BEAUCOUZÉ L'Atoll,6371171,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371172,BEAUCOUZÉ L'Atoll,6371172,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371173,BEAUCOUZÉ L'Atoll,6371173,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371174,BEAUCOUZÉ L'Atoll,6371174,1,200042,1,0
06,2026H-PVS_06-Semaine-04-06,6371232,BOUCHEMAINE Chantourteau,6371232,1,060046,1,0
20,2026H-PVS_20-Semaine-04-20,6371175,BEAUCOUZÉ L'Atoll,6371175,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371176,BEAUCOUZÉ L'Atoll,6371176,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371177,BEAUCOUZÉ L'Atoll,6371177,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371178,BEAUCOUZÉ L'Atoll,6371178,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371179,BEAUCOUZÉ L'Atoll,6371179,1,200042,1,0
06,2026H-PVS_06-Semaine-04-06,6371233,ANGERS CHU-Hôpital,6371233,0,060043,1,0
20,2026H-PVS_20-Semaine-04-20,6371180,BEAUCOUZÉ L'Atoll,6371180,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371181,BEAUCOUZÉ L'Atoll,6371181,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371182,BEAUCOUZÉ L'Atoll,6371182,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371183,BEAUCOUZÉ L'Atoll,6371183,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371184,BEAUCOUZÉ L'Atoll,6371184,1,200042,1,0
06,2026H-PVS_06-Semaine-04-06,6371234,BOUCHEMAINE Chantourteau,6371234,1,060046,1,0
20,2026H-PVS_20-Semaine-04-20,6371185,BEAUCOUZÉ L'Atoll,6371185,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371186,BEAUCOUZÉ L'Atoll,6371186,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371187,ANGERS Gares Papin,6371187,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371188,BEAUCOUZÉ L'Atoll,6371188,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371189,BEAUCOUZÉ L'Atoll,6371189,1,200042,1,0
06,2026H-PVS_06-Semaine-04-06,6371235,ANGERS CHU-Hôpital,6371235,0,060043,1,0
20,2026H-PVS_20-Semaine-04-20,6371190,ANGERS Gares Papin,6371190,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371191,BEAUCOUZÉ L'Atoll,6371191,1,200042,1,0
20,2026H-PVS_20-Semaine-04-20,6371192,ANGERS Gares Papin,6371192,0,200041,1,0
20,2026H-PVS_20-Semaine-04-20,6371193,BEAUCOUZÉ L'Atoll,6371193,1,200042,1,0
06,2026H-PVS_06-Semaine-04-06,6371198,ANGERS CHU-Hôpital,6371198,0,060043,1,0
06,2026H-PVS_06-Semaine-04-06,6371199,ANGERS CHU-Hôpital,6371199,0,060043,1,0
06,2026H-PVS_06-Semaine-04-06,6371202,ANGERS CHU-Hôpital,6371202,0,060043,1,0
181,SUB2526-SUB-PSJ-Semaine-12-1111000-181,18102,Monprofit,18102,0,181A0002,0,0
204,SUB2526-SUB-PSJ-Semaine-12-1101100-204,20403,SOULAIRE ET BOURG,20403,1,204R0001,0,0
192,SUB2526-SUB-PSJ-Semaine-12-0010000-192,19201,SAVENNIÈRES,19201,1,192R0001,0,0
42,SUB2526-SUB-PSJ-Semaine-12-42,4213.,ST-MATHURIN Mairie,4213,1,42R0002,0,0
192,SUB2526-SUB-PSJ-Semaine-12-192,19202,Jean Monnet,19202,0,192A0002,0,0
192,SUB2526-SUB-PSJ-Semaine-12-1101100-192,19203,SAVENNIÈRES,19203,1,192R0001,0,0
192,SUB2526-SUB-PSJ-Semaine-12-1101100-192,19205,SAVENNIÈRES,19205,1,192R0001,0,0
150,SUB2526-SUB-PSJ-Semaine-12-150,15008D,Lycée Jean Bodin - Pôle Millot,15008,0,150AD0029,0,0
04,2026H-DJF04-Dimanche-21-04,6659979,BEAUCOUZÉ L'Hoirie,6659979,1,040032,1,0
02,2026H-DJF02-Dimanche-21-02,6659985,ST-BARTHÉLEMY Venaiserie,6659985,0,020041,1,0
02,2026H-DJF02-Dimanche-21-02,6659986,ST-BARTHÉLEMY Venaiserie,6659986,0,020041,1,0
39,SUB2526-SUB-VS-Semaine-33-39,3950,ANGERS Gare routière Sémard,3950,0,39A0019,0,0
39,SUB2526-SUB-VS-Semaine-33-39,3952,ANGERS Gare routière Sémard,3952,0,39A0019,0,0
39,SUB2526-SUB-VS-Semaine-33-39,3954,ANGERS Gare routière Sémard,3954,0,39A0019,0,0
36,SUB2526-SUB-PSJ-Semaine-12-36,3618,ANGERS Le Quai,3618,0,36A0003,0,0
39,SUB2526-SUB-VS-Semaine-33-39,3956,ANGERS Gare routière Sémard,3956,0,39A0019,0,0
04,2026H-PVS_04-Semaine-04-04,6368864,ANGERS Parc Expo,6368864,0,040019,1,0
04,2026H-PVS_04-Semaine-04-04,6368867,ANGERS Parc Expo,6368867,0,040019,1,0
02,2026H-PVS_02-Semaine-04-02,6369045,ST-BARTHÉLEMY Venaiserie,6369045,0,020041,1,0
02,2026H-PVS_02-Semaine-04-02,6369046,ST-BARTHÉLEMY Venaiserie,6369046,0,020041,1,0
02,2026H-PVS_02-Semaine-04-02,6369047,ST-BARTHÉLEMY Venaiserie,6369047,0,020041,1,0
173,SUB2526-SUB-PSJ-Semaine-12-1101100-173,17303,STE GEMMES SUR LOIRE,17303,1,173R0008,0,0
204,SUB2526-SUB-PSJ-Semaine-12-0000100-204,20402M,Jean Zay,20402,0,204A0004,0,0
04,2026H-PVS_04-Semaine-04-04,6368873,ANGERS Parc Expo,6368873,0,040019,1,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3902D,ANGERS Gare routière Sémard,3902,0,39AD007,0,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3903D,BÉHUARD Bourg,3903,1,39RD0020,0,0
24,SUB2526-SUB-PSJ-Semaine-12-24,2426,ANGERS Hôtel de Ville,2426,0,24A0024,0,0
B,2026H-DJF_ABC-Dimanche-21-B,6659871,BELLE BEILLE CAMPUS,6659871,0,B0065,1,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3904D,ANGERS Gare routière Sémard,3904,0,39AD0019,0,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3906D,ANGERS Gare routière Sémard,3906,0,39AD0019,0,0
150,SUB2526-SUB-PSJ-Semaine-12-150,15012D,Collège François Villon - Lycée Jean Bodin,15012,0,150AD0028,0,0
02,2026H-DJF02-Dimanche-21-02,6659987,ST-BARTHÉLEMY Venaiserie,6659987,0,020041,1,0
02,2026H-DJF02-Dimanche-21-02,6659988,ST-BARTHÉLEMY Venaiserie,6659988,0,020041,1,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3914D,ANGERS Gare routière Sémard,3914,0,39AD0019,0,0
36,SUB2526-SUB-PSJ-Semaine-12-36,3620,ANGERS Le Quai,3620,0,36A0003,0,0
36,SUB2526-SUB-PSJ-Semaine-12-36,3622,ANGERS Le Quai,3622,0,36A0003,0,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3915D,BÉHUARD Bourg,3915,1,39RD0020,0,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3917D,BÉHUARD Bourg,3917,1,39RD0020,0,0
04,2026H-PVS_04-Semaine-04-04,6368875,ANGERS Parc Expo,6368875,0,040019,1,0
04,2026H-PVS_04-Semaine-04-04,6368876,ANGERS Parc Expo,6368876,0,040019,1,0
04,2026H-PVS_04-Semaine-04-04,6368878,ANGERS Parc Expo,6368878,0,040019,1,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3918D,ANGERS Gare routière Sémard,3918,0,39AD007,0,0
02,2026H-DJF02-Dimanche-21-02,6659989,ST-BARTHÉLEMY Venaiserie,6659989,0,020041,1,0
02,2026H-DJF02-Dimanche-21-02,6659990,ST-BARTHÉLEMY Venaiserie,6659990,0,020041,1,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3919D,BÉHUARD Bourg,3919,1,39RD0020,0,0
01,2026H-DJF01-Dimanche-21-01,6660026,TRÉLAZÉ Quantinière,6660026,1,010044,1,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3920D,ANGERS Gare routière Sémard,3920,0,39AD0019,0,0
39,SUB2526-SUB-PSJ-Semaine-12-39,3921D,BÉHUARD Bourg,3921,1,39RD10,0,0
39,SUB2526-SUB-SAM-Samedi-22-39,3980D,ANGERS Gare routière Sémard,3980,0,39AD0019,0,0
39,SUB2526-SUB-SAM-Samedi-22-39,3981D,BÉHUARD Bourg,3981,1,39RD0020,0,0
02,2026H-DJF02-Dimanche-21-02,6659991,BEAUCOUZÉ Haute Roche,6659991,1,020040,1,0
42,SUB2526-SUB-PSJ-Semaine-12-42,4205.,ST-MATHURIN Mairie,4205,1,42R0002,0,0
39,SUB2526-SUB-SAM-Samedi-22-39,3982D,ANGERS Gare routière Sémard,3982,0,39AD0019,0,0
39,SUB2526-SUB-SAM-Samedi-22-39,3983D,BÉHUARD Bourg,3983,1,39RD0020,0,0
